f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.3937;0.6;max_clique;3;0.9;[]
0.3185;0.6;cliques_count;3;0.9;[]
0.3613;0.6;overtime;3;0.9;[]
0.3333;0.6;work_at_weekend;3;0.9;[]
0.6099;0.6;neighborhood_variability_sender;3;0.9;[]
0.4098;0.6;neighborhood_variability_recipient;3;0.9;[]
0.6099;0.6;neighborhood_variability_all;3;0.9;[]
0.2340;0.6;in_degree;3;0.99;[]
0.3571;0.6;out_degree;3;0.99;[]
0.4098;0.6;betweenness;3;0.99;[]
0.4000;0.6;closeness;3;0.99;[]
0.5542;0.6;eigenvector;3;0.99;[]
0.4098;0.6;clustering_coeff;3;0.99;[]
0.3571;0.6;pagerank;3;0.99;[]
0.4000;0.6;hubs;3;0.99;[]
0.2340;0.6;authorities;3;0.99;[]
0.3937;0.6;max_clique;3;0.99;[]
0.3185;0.6;cliques_count;3;0.99;[]
0.3769;0.6;overtime;3;0.99;[]
0.3793;0.6;work_at_weekend;3;0.99;[]
0.6099;0.6;neighborhood_variability_sender;3;0.99;[]
0.4098;0.6;neighborhood_variability_recipient;3;0.99;[]
0.4938;0.6;neighborhood_variability_all;3;0.99;[]
0.7647;0.6;in_degree;4;0.7;[]
0.3571;0.6;out_degree;4;0.7;[]
0.6535;0.6;betweenness;4;0.7;[]
0.4000;0.6;closeness;4;0.7;[]
0.5245;0.6;eigenvector;4;0.7;[]
0.6571;0.6;clustering_coeff;4;0.7;[]
0.6975;0.6;pagerank;4;0.7;[]
0.6073;0.6;hubs;4;0.7;[]
0.7382;0.6;authorities;4;0.7;[]
0.7231;0.6;max_clique;4;0.7;[]
0.4286;0.6;cliques_count;4;0.7;[]
0.5556;0.6;overtime;4;0.7;[]
0.6250;0.6;work_at_weekend;4;0.7;[]
0.6364;0.6;neighborhood_variability_sender;4;0.7;[]
0.5751;0.6;neighborhood_variability_recipient;4;0.7;[]
0.4938;0.6;neighborhood_variability_all;4;0.7;[]
0.4618;0.6;in_degree;4;0.8;[]
0.3571;0.6;out_degree;4;0.8;[]
0.6535;0.6;betweenness;4;0.8;[]
0.4000;0.6;closeness;4;0.8;[]
0.5245;0.6;eigenvector;4;0.8;[]
0.6571;0.6;clustering_coeff;4;0.8;[]
0.6975;0.6;pagerank;4;0.8;[]
0.6073;0.6;hubs;4;0.8;[]
0.7382;0.6;authorities;4;0.8;[]
0.4375;0.6;max_clique;4;0.8;[]
0.4286;0.6;cliques_count;4;0.8;[]
0.5556;0.6;overtime;4;0.8;[]
0.6250;0.6;work_at_weekend;4;0.8;[]
0.6364;0.6;neighborhood_variability_sender;4;0.8;[]
0.5751;0.6;neighborhood_variability_recipient;4;0.8;[]
0.4938;0.6;neighborhood_variability_all;4;0.8;[]
0.4618;0.6;in_degree;4;0.9;[]
0.3185;0.6;out_degree;4;0.9;[]
0.4098;0.6;betweenness;4;0.9;[]
0.4000;0.6;closeness;4;0.9;[]
0.5245;0.6;eigenvector;4;0.9;[]
0.6571;0.6;clustering_coeff;4;0.9;[]
0.3937;0.6;pagerank;4;0.9;[]
0.3898;0.6;hubs;4;0.9;[]
0.4618;0.6;authorities;4;0.9;[]
0.4126;0.6;max_clique;4;0.9;[]
0.4286;0.6;cliques_count;4;0.9;[]
0.5556;0.6;overtime;4;0.9;[]
0.4638;0.6;work_at_weekend;4;0.9;[]
0.6364;0.6;neighborhood_variability_sender;4;0.9;[]
0.4098;0.6;neighborhood_variability_recipient;4;0.9;[]
0.4938;0.6;neighborhood_variability_all;4;0.9;[]
0.4618;0.6;in_degree;4;0.99;[]
0.3185;0.6;out_degree;4;0.99;[]
0.4098;0.6;betweenness;4;0.99;[]
0.4000;0.6;closeness;4;0.99;[]
0.5245;0.6;eigenvector;4;0.99;[]
0.4098;0.6;clustering_coeff;4;0.99;[]
0.3937;0.6;pagerank;4;0.99;[]
0.3898;0.6;hubs;4;0.99;[]
0.4618;0.6;authorities;4;0.99;[]
0.4126;0.6;max_clique;4;0.99;[]
0.4286;0.6;cliques_count;4;0.99;[]
0.3571;0.6;overtime;4;0.99;[]
0.3455;0.6;work_at_weekend;4;0.99;[]
0.4098;0.6;neighborhood_variability_sender;4;0.99;[]
0.4098;0.6;neighborhood_variability_recipient;4;0.99;[]
0.4938;0.6;neighborhood_variability_all;4;0.99;[]
0.4938;0.6;in_degree;5;0.7;[]
0.5353;0.6;out_degree;5;0.7;[]
0.6783;0.6;betweenness;5;0.7;[]
0.4000;0.6;closeness;5;0.7;[]
0.4098;0.6;eigenvector;5;0.7;[]
0.6571;0.6;clustering_coeff;5;0.7;[]
0.6630;0.6;pagerank;5;0.7;[]
0.5154;0.6;hubs;5;0.7;[]
0.7333;0.6;authorities;5;0.7;[]
0.5556;0.6;max_clique;5;0.7;[]
0.4286;0.6;cliques_count;5;0.7;[]
0.6068;0.6;overtime;5;0.7;[]
0.6017;0.6;work_at_weekend;5;0.7;[]
0.7333;0.6;neighborhood_variability_sender;5;0.7;[]
0.6000;0.6;neighborhood_variability_recipient;5;0.7;[]
0.6099;0.6;neighborhood_variability_all;5;0.7;[]
0.4938;0.6;in_degree;5;0.8;[]
0.3571;0.6;out_degree;5;0.8;[]
0.4000;0.6;betweenness;5;0.8;[]
0.4000;0.6;closeness;5;0.8;[]
0.4098;0.6;eigenvector;5;0.8;[]
0.6571;0.6;clustering_coeff;5;0.8;[]
0.3937;0.6;pagerank;5;0.8;[]
0.5154;0.6;hubs;5;0.8;[]
0.4618;0.6;authorities;5;0.8;[]
0.5556;0.6;max_clique;5;0.8;[]
0.4286;0.6;cliques_count;5;0.8;[]
0.6068;0.6;overtime;5;0.8;[]
0.6017;0.6;work_at_weekend;5;0.8;[]
0.4098;0.6;neighborhood_variability_sender;5;0.8;[]
0.4098;0.6;neighborhood_variability_recipient;5;0.8;[]
0.6099;0.6;neighborhood_variability_all;5;0.8;[]
0.4938;0.6;in_degree;5;0.9;[]
0.3571;0.6;out_degree;5;0.9;[]
0.4000;0.6;betweenness;5;0.9;[]
0.4098;0.6;closeness;5;0.9;[]
0.4098;0.6;eigenvector;5;0.9;[]
0.4098;0.6;clustering_coeff;5;0.9;[]
0.3937;0.6;pagerank;5;0.9;[]
0.5154;0.6;hubs;5;0.9;[]
0.4618;0.6;authorities;5;0.9;[]
0.4375;0.6;max_clique;5;0.9;[]
0.4286;0.6;cliques_count;5;0.9;[]
0.4286;0.6;overtime;5;0.9;[]
0.5625;0.6;work_at_weekend;5;0.9;[]
0.4098;0.6;neighborhood_variability_sender;5;0.9;[]
0.4098;0.6;neighborhood_variability_recipient;5;0.9;[]
0.6099;0.6;neighborhood_variability_all;5;0.9;[]
0.4938;0.6;in_degree;5;0.99;[]
0.3571;0.6;out_degree;5;0.99;[]
0.4000;0.6;betweenness;5;0.99;[]
0.4098;0.6;closeness;5;0.99;[]
0.4098;0.6;eigenvector;5;0.99;[]
0.4098;0.6;clustering_coeff;5;0.99;[]
0.3937;0.6;pagerank;5;0.99;[]
0.3898;0.6;hubs;5;0.99;[]
0.4618;0.6;authorities;5;0.99;[]
0.3937;0.6;max_clique;5;0.99;[]
0.4286;0.6;cliques_count;5;0.99;[]
0.4286;0.6;overtime;5;0.99;[]
0.4225;0.6;work_at_weekend;5;0.99;[]
0.4098;0.6;neighborhood_variability_sender;5;0.99;[]
0.4098;0.6;neighborhood_variability_recipient;5;0.99;[]
0.4098;0.6;neighborhood_variability_all;5;0.99;[]
0.4938;0.6;in_degree;6;0.7;[]
0.4052;0.6;out_degree;6;0.7;[]
0.6783;0.6;betweenness;6;0.7;[]
0.4098;0.6;closeness;6;0.7;[]
0.4098;0.6;eigenvector;6;0.7;[]
0.6571;0.6;clustering_coeff;6;0.7;[]
0.3714;0.6;pagerank;6;0.7;[]
0.6727;0.6;hubs;6;0.7;[]
0.4375;0.6;authorities;6;0.7;[]
0.4582;0.6;max_clique;6;0.7;[]
0.4286;0.6;cliques_count;6;0.7;[]
0.4638;0.6;overtime;6;0.7;[]
0.6388;0.6;work_at_weekend;6;0.7;[]
0.7243;0.6;neighborhood_variability_sender;6;0.7;[]
0.6318;0.6;neighborhood_variability_recipient;6;0.7;[]
0.6099;0.6;neighborhood_variability_all;6;0.7;[]
0.4938;0.6;in_degree;6;0.8;[]
0.3937;0.6;out_degree;6;0.8;[]
0.4098;0.6;betweenness;6;0.8;[]
0.4098;0.6;closeness;6;0.8;[]
0.4098;0.6;eigenvector;6;0.8;[]
0.6571;0.6;clustering_coeff;6;0.8;[]
0.3714;0.6;pagerank;6;0.8;[]
0.6538;0.6;hubs;6;0.8;[]
0.4618;0.6;authorities;6;0.8;[]
0.4582;0.6;max_clique;6;0.8;[]
0.4286;0.6;cliques_count;6;0.8;[]
0.4638;0.6;overtime;6;0.8;[]
0.5625;0.6;work_at_weekend;6;0.8;[]
0.4098;0.6;neighborhood_variability_sender;6;0.8;[]
0.4000;0.6;neighborhood_variability_recipient;6;0.8;[]
0.6099;0.6;neighborhood_variability_all;6;0.8;[]
0.4938;0.6;in_degree;6;0.9;[]
0.3937;0.6;out_degree;6;0.9;[]
0.4098;0.6;betweenness;6;0.9;[]
0.4098;0.6;closeness;6;0.9;[]
0.4098;0.6;eigenvector;6;0.9;[]
0.4098;0.6;clustering_coeff;6;0.9;[]
0.3714;0.6;pagerank;6;0.9;[]
0.6538;0.6;hubs;6;0.9;[]
0.4618;0.6;authorities;6;0.9;[]
0.4370;0.6;max_clique;6;0.9;[]
0.4286;0.6;cliques_count;6;0.9;[]
0.4462;0.6;overtime;6;0.9;[]
0.4462;0.6;work_at_weekend;6;0.9;[]
0.4098;0.6;neighborhood_variability_sender;6;0.9;[]
0.4098;0.6;neighborhood_variability_recipient;6;0.9;[]
0.6099;0.6;neighborhood_variability_all;6;0.9;[]
0.4938;0.6;in_degree;6;0.99;[]
0.3937;0.6;out_degree;6;0.99;[]
0.4098;0.6;betweenness;6;0.99;[]
0.5567;0.6;closeness;6;0.99;[]
0.4098;0.6;eigenvector;6;0.99;[]
0.4098;0.6;clustering_coeff;6;0.99;[]
0.3714;0.6;pagerank;6;0.99;[]
0.6783;0.6;hubs;6;0.99;[]
0.4618;0.6;authorities;6;0.99;[]
0.4370;0.6;max_clique;6;0.99;[]
0.4286;0.6;cliques_count;6;0.99;[]
0.4462;0.6;overtime;6;0.99;[]
0.3455;0.6;work_at_weekend;6;0.99;[]
0.4098;0.6;neighborhood_variability_sender;6;0.99;[]
0.4098;0.6;neighborhood_variability_recipient;6;0.99;[]
0.4098;0.6;neighborhood_variability_all;6;0.99;[]
0.4938;0.6;in_degree;7;0.7;[]
0.4375;0.6;out_degree;7;0.7;[]
0.4098;0.6;betweenness;7;0.7;[]
0.4098;0.6;closeness;7;0.7;[]
0.4098;0.6;eigenvector;7;0.7;[]
0.7078;0.6;clustering_coeff;7;0.7;[]
0.4052;0.6;pagerank;7;0.7;[]
0.6975;0.6;hubs;7;0.7;[]
0.4985;0.6;authorities;7;0.7;[]
0.5670;0.6;max_clique;7;0.7;[]
0.4618;0.6;cliques_count;7;0.7;[]
0.4570;0.6;overtime;7;0.7;[]
0.6741;0.6;work_at_weekend;7;0.7;[]
0.7243;0.6;neighborhood_variability_sender;7;0.7;[]
0.6247;0.6;neighborhood_variability_recipient;7;0.7;[]
0.7078;0.6;neighborhood_variability_all;7;0.7;[]
0.4938;0.6;in_degree;7;0.8;[]
0.4286;0.6;out_degree;7;0.8;[]
0.4098;0.6;betweenness;7;0.8;[]
0.4098;0.6;closeness;7;0.8;[]
0.4098;0.6;eigenvector;7;0.8;[]
0.7078;0.6;clustering_coeff;7;0.8;[]
0.4052;0.6;pagerank;7;0.8;[]
0.6727;0.6;hubs;7;0.8;[]
0.4985;0.6;authorities;7;0.8;[]
0.5670;0.6;max_clique;7;0.8;[]
0.4618;0.6;cliques_count;7;0.8;[]
0.4570;0.6;overtime;7;0.8;[]
0.6741;0.6;work_at_weekend;7;0.8;[]
0.5765;0.6;neighborhood_variability_sender;7;0.8;[]
0.4098;0.6;neighborhood_variability_recipient;7;0.8;[]
0.7078;0.6;neighborhood_variability_all;7;0.8;[]
0.4938;0.6;in_degree;7;0.9;[]
0.4286;0.6;out_degree;7;0.9;[]
0.4098;0.6;betweenness;7;0.9;[]
0.4000;0.6;closeness;7;0.9;[]
0.4098;0.6;eigenvector;7;0.9;[]
0.4098;0.6;clustering_coeff;7;0.9;[]
0.4052;0.6;pagerank;7;0.9;[]
0.6727;0.6;hubs;7;0.9;[]
0.4938;0.6;authorities;7;0.9;[]
0.5245;0.6;max_clique;7;0.9;[]
0.4618;0.6;cliques_count;7;0.9;[]
0.4570;0.6;overtime;7;0.9;[]
0.6247;0.6;work_at_weekend;7;0.9;[]
0.4000;0.6;neighborhood_variability_sender;7;0.9;[]
0.4098;0.6;neighborhood_variability_recipient;7;0.9;[]
0.4098;0.6;neighborhood_variability_all;7;0.9;[]
0.4938;0.6;in_degree;7;0.99;[]
0.4286;0.6;out_degree;7;0.99;[]
0.4098;0.6;betweenness;7;0.99;[]
0.4000;0.6;closeness;7;0.99;[]
0.4098;0.6;eigenvector;7;0.99;[]
0.4098;0.6;clustering_coeff;7;0.99;[]
0.4052;0.6;pagerank;7;0.99;[]
0.7500;0.6;hubs;7;0.99;[]
0.4938;0.6;authorities;7;0.99;[]
0.5245;0.6;max_clique;7;0.99;[]
0.4618;0.6;cliques_count;7;0.99;[]
0.4570;0.6;overtime;7;0.99;[]
0.6247;0.6;work_at_weekend;7;0.99;[]
0.4000;0.6;neighborhood_variability_sender;7;0.99;[]
0.4098;0.6;neighborhood_variability_recipient;7;0.99;[]
0.4098;0.6;neighborhood_variability_all;7;0.99;[]
0.4052;0.6;in_degree;8;0.7;[]
0.4985;0.6;out_degree;8;0.7;[]
0.4098;0.6;betweenness;8;0.7;[]
0.4000;0.6;closeness;8;0.7;[]
0.5830;0.6;eigenvector;8;0.7;[]
0.5179;0.6;clustering_coeff;8;0.7;[]
0.3360;0.6;pagerank;8;0.7;[]
0.7764;0.6;hubs;8;0.7;[]
0.4375;0.6;authorities;8;0.7;[]
0.5786;0.6;max_clique;8;0.7;[]
0.4052;0.6;cliques_count;8;0.7;[]
0.4791;0.6;overtime;8;0.7;[]
0.6247;0.6;work_at_weekend;8;0.7;[]
0.6990;0.6;neighborhood_variability_sender;8;0.7;[]
0.5429;0.6;neighborhood_variability_recipient;8;0.7;[]
0.4098;0.6;neighborhood_variability_all;8;0.7;[]
0.4052;0.6;in_degree;8;0.8;[]
0.4985;0.6;out_degree;8;0.8;[]
0.4098;0.6;betweenness;8;0.8;[]
0.4000;0.6;closeness;8;0.8;[]
0.5830;0.6;eigenvector;8;0.8;[]
0.4000;0.6;clustering_coeff;8;0.8;[]
0.3360;0.6;pagerank;8;0.8;[]
0.7764;0.6;hubs;8;0.8;[]
0.4375;0.6;authorities;8;0.8;[]
0.5556;0.6;max_clique;8;0.8;[]
0.4052;0.6;cliques_count;8;0.8;[]
0.4791;0.6;overtime;8;0.8;[]
0.6247;0.6;work_at_weekend;8;0.8;[]
0.4000;0.6;neighborhood_variability_sender;8;0.8;[]
0.4098;0.6;neighborhood_variability_recipient;8;0.8;[]
0.4098;0.6;neighborhood_variability_all;8;0.8;[]
0.3185;0.6;in_degree;8;0.9;[]
0.4685;0.6;out_degree;8;0.9;[]
0.4098;0.6;betweenness;8;0.9;[]
0.4000;0.6;closeness;8;0.9;[]
0.5830;0.6;eigenvector;8;0.9;[]
0.4098;0.6;clustering_coeff;8;0.9;[]
0.3360;0.6;pagerank;8;0.9;[]
0.7764;0.6;hubs;8;0.9;[]
0.3185;0.6;authorities;8;0.9;[]
0.5556;0.6;max_clique;8;0.9;[]
0.3937;0.6;cliques_count;8;0.9;[]
0.4791;0.6;overtime;8;0.9;[]
0.6247;0.6;work_at_weekend;8;0.9;[]
0.4000;0.6;neighborhood_variability_sender;8;0.9;[]
0.4098;0.6;neighborhood_variability_recipient;8;0.9;[]
0.4098;0.6;neighborhood_variability_all;8;0.9;[]
0.3185;0.6;in_degree;8;0.99;[]
0.4685;0.6;out_degree;8;0.99;[]
0.4098;0.6;betweenness;8;0.99;[]
0.4000;0.6;closeness;8;0.99;[]
0.5830;0.6;eigenvector;8;0.99;[]
0.4098;0.6;clustering_coeff;8;0.99;[]
0.3360;0.6;pagerank;8;0.99;[]
0.7764;0.6;hubs;8;0.99;[]
0.3185;0.6;authorities;8;0.99;[]
0.6247;0.6;max_clique;8;0.99;[]
0.3937;0.6;cliques_count;8;0.99;[]
0.4791;0.6;overtime;8;0.99;[]
0.6247;0.6;work_at_weekend;8;0.99;[]
0.4000;0.6;neighborhood_variability_sender;8;0.99;[]
0.4098;0.6;neighborhood_variability_recipient;8;0.99;[]
0.4098;0.6;neighborhood_variability_all;8;0.99;[]
0.3571;0.6;in_degree;9;0.7;[]
0.4985;0.6;out_degree;9;0.7;[]
0.4098;0.6;betweenness;9;0.7;[]
0.4000;0.6;closeness;9;0.7;[]
0.5830;0.6;eigenvector;9;0.7;[]
0.6571;0.6;clustering_coeff;9;0.7;[]
0.3360;0.6;pagerank;9;0.7;[]
0.5630;0.6;hubs;9;0.7;[]
0.5429;0.6;authorities;9;0.7;[]
0.5786;0.6;max_clique;9;0.7;[]
0.4052;0.6;cliques_count;9;0.7;[]
0.4375;0.6;overtime;9;0.7;[]
0.4963;0.6;work_at_weekend;9;0.7;[]
0.6990;0.6;neighborhood_variability_sender;9;0.7;[]
0.6000;0.6;neighborhood_variability_recipient;9;0.7;[]
0.4098;0.6;neighborhood_variability_all;9;0.7;[]
0.3571;0.6;in_degree;9;0.8;[]
0.4985;0.6;out_degree;9;0.8;[]
0.4098;0.6;betweenness;9;0.8;[]
0.4000;0.6;closeness;9;0.8;[]
0.5830;0.6;eigenvector;9;0.8;[]
0.6571;0.6;clustering_coeff;9;0.8;[]
0.3360;0.6;pagerank;9;0.8;[]
0.3898;0.6;hubs;9;0.8;[]
0.3360;0.6;authorities;9;0.8;[]
0.5556;0.6;max_clique;9;0.8;[]
0.4052;0.6;cliques_count;9;0.8;[]
0.4375;0.6;overtime;9;0.8;[]
0.5000;0.6;work_at_weekend;9;0.8;[]
0.3684;0.6;neighborhood_variability_sender;9;0.8;[]
0.4098;0.6;neighborhood_variability_recipient;9;0.8;[]
0.4098;0.6;neighborhood_variability_all;9;0.8;[]
0.3185;0.6;in_degree;9;0.9;[]
0.4685;0.6;out_degree;9;0.9;[]
0.4098;0.6;betweenness;9;0.9;[]
0.4000;0.6;closeness;9;0.9;[]
0.5830;0.6;eigenvector;9;0.9;[]
0.4098;0.6;clustering_coeff;9;0.9;[]
0.3360;0.6;pagerank;9;0.9;[]
0.3898;0.6;hubs;9;0.9;[]
0.2987;0.6;authorities;9;0.9;[]
0.5556;0.6;max_clique;9;0.9;[]
0.3937;0.6;cliques_count;9;0.9;[]
0.4375;0.6;overtime;9;0.9;[]
0.4570;0.6;work_at_weekend;9;0.9;[]
0.4000;0.6;neighborhood_variability_sender;9;0.9;[]
0.4098;0.6;neighborhood_variability_recipient;9;0.9;[]
0.4098;0.6;neighborhood_variability_all;9;0.9;[]
0.3185;0.6;in_degree;9;0.99;[]
0.4685;0.6;out_degree;9;0.99;[]
0.4098;0.6;betweenness;9;0.99;[]
0.4000;0.6;closeness;9;0.99;[]
0.5830;0.6;eigenvector;9;0.99;[]
0.4098;0.6;clustering_coeff;9;0.99;[]
0.3360;0.6;pagerank;9;0.99;[]
0.3898;0.6;hubs;9;0.99;[]
0.3185;0.6;authorities;9;0.99;[]
0.5556;0.6;max_clique;9;0.99;[]
0.3937;0.6;cliques_count;9;0.99;[]
0.4375;0.6;overtime;9;0.99;[]
0.5000;0.6;work_at_weekend;9;0.99;[]
0.4000;0.6;neighborhood_variability_sender;9;0.99;[]
0.4098;0.6;neighborhood_variability_recipient;9;0.99;[]
0.4098;0.6;neighborhood_variability_all;9;0.99;[]
0.3870;0.6;in_degree;10;0.7;[]
0.4052;0.6;out_degree;10;0.7;[]
0.4000;0.6;betweenness;10;0.7;[]
0.4000;0.6;closeness;10;0.7;[]
0.4000;0.6;eigenvector;10;0.7;[]
0.6571;0.6;clustering_coeff;10;0.7;[]
0.3714;0.6;pagerank;10;0.7;[]
0.5154;0.6;hubs;10;0.7;[]
0.4685;0.6;authorities;10;0.7;[]
0.4685;0.6;max_clique;10;0.7;[]
0.4685;0.6;cliques_count;10;0.7;[]
0.4109;0.6;overtime;10;0.7;[]
0.5429;0.6;work_at_weekend;10;0.7;[]
0.6364;0.6;neighborhood_variability_sender;10;0.7;[]
0.6571;0.6;neighborhood_variability_recipient;10;0.7;[]
0.6364;0.6;neighborhood_variability_all;10;0.7;[]
0.3870;0.6;in_degree;10;0.8;[]
0.4052;0.6;out_degree;10;0.8;[]
0.4000;0.6;betweenness;10;0.8;[]
0.4000;0.6;closeness;10;0.8;[]
0.4000;0.6;eigenvector;10;0.8;[]
0.6571;0.6;clustering_coeff;10;0.8;[]
0.3714;0.6;pagerank;10;0.8;[]
0.5154;0.6;hubs;10;0.8;[]
0.4685;0.6;authorities;10;0.8;[]
0.4685;0.6;max_clique;10;0.8;[]
0.4685;0.6;cliques_count;10;0.8;[]
0.4109;0.6;overtime;10;0.8;[]
0.5429;0.6;work_at_weekend;10;0.8;[]
0.6364;0.6;neighborhood_variability_sender;10;0.8;[]
0.6571;0.6;neighborhood_variability_recipient;10;0.8;[]
0.4098;0.6;neighborhood_variability_all;10;0.8;[]
0.3870;0.6;in_degree;10;0.9;[]
0.4052;0.6;out_degree;10;0.9;[]
0.4000;0.6;betweenness;10;0.9;[]
0.4000;0.6;closeness;10;0.9;[]
0.4000;0.6;eigenvector;10;0.9;[]
0.4098;0.6;clustering_coeff;10;0.9;[]
0.3714;0.6;pagerank;10;0.9;[]
0.3684;0.6;hubs;10;0.9;[]
0.4685;0.6;authorities;10;0.9;[]
0.4685;0.6;max_clique;10;0.9;[]
0.4685;0.6;cliques_count;10;0.9;[]
0.3613;0.6;overtime;10;0.9;[]
0.5092;0.6;work_at_weekend;10;0.9;[]
0.3898;0.6;neighborhood_variability_sender;10;0.9;[]
0.4098;0.6;neighborhood_variability_recipient;10;0.9;[]
0.4098;0.6;neighborhood_variability_all;10;0.9;[]
0.3870;0.6;in_degree;10;0.99;[]
0.4052;0.6;out_degree;10;0.99;[]
0.4000;0.6;betweenness;10;0.99;[]
0.4000;0.6;closeness;10;0.99;[]
0.4000;0.6;eigenvector;10;0.99;[]
0.4098;0.6;clustering_coeff;10;0.99;[]
0.3714;0.6;pagerank;10;0.99;[]
0.3684;0.6;hubs;10;0.99;[]
0.4685;0.6;authorities;10;0.99;[]
0.4685;0.6;max_clique;10;0.99;[]
0.4685;0.6;cliques_count;10;0.99;[]
0.3613;0.6;overtime;10;0.99;[]
0.4582;0.6;work_at_weekend;10;0.99;[]
0.3898;0.6;neighborhood_variability_sender;10;0.99;[]
0.4098;0.6;neighborhood_variability_recipient;10;0.99;[]
0.4098;0.6;neighborhood_variability_all;10;0.99;[]
0.4561;0.5;in_degree;2;0.7;[]
0.6390;0.5;out_degree;2;0.7;[]
0.5663;0.5;betweenness;2;0.7;[]
0.4000;0.5;closeness;2;0.7;[]
0.6691;0.5;eigenvector;2;0.7;[]
0.6222;0.5;clustering_coeff;2;0.7;[]
0.6889;0.5;pagerank;2;0.7;[]
0.3919;0.5;hubs;2;0.7;[]
0.6591;0.5;authorities;2;0.7;[]
0.4720;0.5;max_clique;2;0.7;[]
0.5036;0.5;cliques_count;2;0.7;[]
0.6204;0.5;overtime;2;0.7;[]
0.6693;0.5;work_at_weekend;2;0.7;[]
0.6429;0.5;neighborhood_variability_sender;2;0.7;[]
0.6400;0.5;neighborhood_variability_recipient;2;0.7;[]
0.7575;0.5;neighborhood_variability_all;2;0.7;[]
0.4561;0.5;in_degree;2;0.8;[]
0.6390;0.5;out_degree;2;0.8;[]
0.5663;0.5;betweenness;2;0.8;[]
0.4000;0.5;closeness;2;0.8;[]
0.6691;0.5;eigenvector;2;0.8;[]
0.6222;0.5;clustering_coeff;2;0.8;[]
0.6889;0.5;pagerank;2;0.8;[]
0.4000;0.5;hubs;2;0.8;[]
0.6591;0.5;authorities;2;0.8;[]
0.4720;0.5;max_clique;2;0.8;[]
0.5036;0.5;cliques_count;2;0.8;[]
0.6204;0.5;overtime;2;0.8;[]
0.6693;0.5;work_at_weekend;2;0.8;[]
0.6429;0.5;neighborhood_variability_sender;2;0.8;[]
0.6400;0.5;neighborhood_variability_recipient;2;0.8;[]
0.7575;0.5;neighborhood_variability_all;2;0.8;[]
0.4561;0.5;in_degree;2;0.9;[]
0.6390;0.5;out_degree;2;0.9;[]
0.5663;0.5;betweenness;2;0.9;[]
0.4000;0.5;closeness;2;0.9;[]
0.6494;0.5;eigenvector;2;0.9;[]
0.5769;0.5;clustering_coeff;2;0.9;[]
0.6889;0.5;pagerank;2;0.9;[]
0.4000;0.5;hubs;2;0.9;[]
0.4263;0.5;authorities;2;0.9;[]
0.4720;0.5;max_clique;2;0.9;[]
0.5036;0.5;cliques_count;2;0.9;[]
0.3750;0.5;overtime;2;0.9;[]
0.6693;0.5;work_at_weekend;2;0.9;[]
0.5998;0.5;neighborhood_variability_sender;2;0.9;[]
0.6400;0.5;neighborhood_variability_recipient;2;0.9;[]
0.7575;0.5;neighborhood_variability_all;2;0.9;[]
0.4263;0.5;in_degree;2;0.99;[]
0.4263;0.5;out_degree;2;0.99;[]
0.4079;0.5;betweenness;2;0.99;[]
0.4000;0.5;closeness;2;0.99;[]
0.6494;0.5;eigenvector;2;0.99;[]
0.3062;0.5;clustering_coeff;2;0.99;[]
0.6889;0.5;pagerank;2;0.99;[]
0.4000;0.5;hubs;2;0.99;[]
0.4263;0.5;authorities;2;0.99;[]
0.4720;0.5;max_clique;2;0.99;[]
0.4263;0.5;cliques_count;2;0.99;[]
0.3836;0.5;overtime;2;0.99;[]
0.3662;0.5;work_at_weekend;2;0.99;[]
0.5778;0.5;neighborhood_variability_sender;2;0.99;[]
0.6400;0.5;neighborhood_variability_recipient;2;0.99;[]
0.7575;0.5;neighborhood_variability_all;2;0.99;[]
0.4857;0.5;in_degree;3;0.7;[]
0.4848;0.5;out_degree;3;0.7;[]
0.5620;0.5;betweenness;3;0.7;[]
0.4000;0.5;closeness;3;0.7;[]
0.7222;0.5;eigenvector;3;0.7;[]
0.3981;0.5;clustering_coeff;3;0.7;[]
0.6691;0.5;pagerank;3;0.7;[]
0.3919;0.5;hubs;3;0.7;[]
0.6411;0.5;authorities;3;0.7;[]
0.5036;0.5;max_clique;3;0.7;[]
0.4452;0.5;cliques_count;3;0.7;[]
0.5846;0.5;overtime;3;0.7;[]
0.6411;0.5;work_at_weekend;3;0.7;[]
0.5778;0.5;neighborhood_variability_sender;3;0.7;[]
0.6400;0.5;neighborhood_variability_recipient;3;0.7;[]
0.5769;0.5;neighborhood_variability_all;3;0.7;[]
0.4857;0.5;in_degree;3;0.8;[]
0.4848;0.5;out_degree;3;0.8;[]
0.5620;0.5;betweenness;3;0.8;[]
0.4000;0.5;closeness;3;0.8;[]
0.7222;0.5;eigenvector;3;0.8;[]
0.3981;0.5;clustering_coeff;3;0.8;[]
0.6691;0.5;pagerank;3;0.8;[]
0.3919;0.5;hubs;3;0.8;[]
0.6411;0.5;authorities;3;0.8;[]
0.5036;0.5;max_clique;3;0.8;[]
0.3382;0.5;cliques_count;3;0.8;[]
0.5846;0.5;overtime;3;0.8;[]
0.6411;0.5;work_at_weekend;3;0.8;[]
0.5553;0.5;neighborhood_variability_sender;3;0.8;[]
0.6400;0.5;neighborhood_variability_recipient;3;0.8;[]
0.5769;0.5;neighborhood_variability_all;3;0.8;[]
0.2373;0.5;in_degree;3;0.9;[]
